77	-1.933065	2.580170	0.675726
78	1.598004	1.122754	1.826194
79	1.884026	4.617679	-18.593689
80	0.704007	-0.174024	20.780238
81	-9.654677	13.435353	7.108404
82	6.189124	-10.228299	-10.010699
83	6.611450	-20.696435	8.160280
84	-9.866300	14.169196	-14.055403
85	0.873208	1.391249	-0.830055
86	-4.223737	-2.721607	-0.821986
87	-1.678964	0.189944	2.388151
88	1.777075	-1.659964	-0.457580
89	0.652021	-1.495556	0.305375
90	5.262105	1.517401	3.574545
91	5.607149	-4.748800	0.768693
92	-2.843440	2.584548	6.221253
93	-1.505841	2.652017	-3.991740
94	2.362776	-5.653391	0.707566
95	-3.078096	1.049060	4.146563
96	0.404314	3.638358	-6.284645
97	0.277538	1.227048	-2.287318
98	0.384855	1.973085	0.046515
99	-1.689370	1.026779	1.408781
100	0.022327	-1.621483	1.988588
101	1.900849	-2.552258	-0.589870
102	-1.537629	-1.327108	-1.785288
103	-1.882339	-4.619813	18.591066
104	-0.706177	0.175112	-20.769993
105	9.656094	-13.436662	-7.111310
106	-6.188896	10.231249	10.008231
107	-6.608948	20.695984	-8.165693
108	9.870102	-14.174217	14.054648
109	-0.882021	-1.301692	0.698277
110	4.200836	2.790227	0.828243
111	1.697615	-0.194152	-2.470223
112	-1.773198	1.723741	0.364915
113	-0.668186	1.536421	-0.312581
114	-5.262221	-1.527100	-3.572451
115	-5.609960	4.765345	-0.787875
116	2.844374	-2.579991	-6.235345
117	1.530251	-2.717398	3.978141
118	-2.356427	5.662027	-0.740936
119	3.074326	-1.031908	-4.158165
120	-0.414799	-3.629450	6.315636
121	-0.256130	-1.262435	2.249354
122	-0.395468	-1.921780	-0.054291
123	1.689249	-1.065144	-1.359340
124	-0.010113	1.579128	-1.986226
125	-1.902237	2.547338	0.594578
126	1.552755	1.294336	1.782782
127	1.883502	4.614525	-18.593826
128	0.704832	-0.181914	20.785643
129	-9.654741	13.432648	7.108485
130	6.189840	-10.233898	-10.006628
131	6.613287	-20.696718	8.154635
132	-9.873344	14.180001	-14.054989
133	0.886669	1.310336	-0.741360
134	-4.211343	-2.752677	-0.831036
135	-1.731664	0.261638	2.511311
136	1.773525	-1.708516	-0.383543
137	0.670748	-1.554762	0.324270
138	5.249391	1.545495	3.587147
139	5.605939	-4.762202	0.807339
140	-2.844449	2.580390	6.240609
141	-1.503506	2.646316	-3.996206
142	2.355589	-5.642336	0.724653
143	-3.071275	1.060069	4.105720
144	0.401032	3.632865	-6.264922
145	0.276992	1.227853	-2.286116
146	0.386206	1.984372	0.028352
147	-1.673007	1.007510	1.363371
148	0.029446	-1.642006	1.987305
149	1.900745	-2.552292	-0.589477
150	-1.537611	-1.327148	-1.785130
151	-1.882229	-4.619781	18.591015
152	-0.704776	0.174344	-20.772985
153	9.660295	-13.449632	-7.113329
154	-6.188871	10.231043	10.008198
155	-6.608944	20.695980	-8.165705
156	9.870221	-14.174219	14.054631
157	-0.881867	-1.301749	0.698355
158	4.199675	2.791715	0.829302
159	1.704475	-0.200067	-2.493495
160	-1.772191	1.721112	0.364437
161	-0.668279	1.536524	-0.312608
162	-5.262325	-1.527062	-3.572387
163	-5.610149	4.765342	-0.787821
164	2.844199	-2.580026	-6.235294
165	1.502156	-2.629576	3.980772
166	-2.364436	5.622225	-0.653716
167	3.074386	-1.031805	-4.158145
168	-0.414749	-3.629402	6.315667
169	-0.256153	-1.262430	2.249356
170	-0.395442	-1.921773	-0.054284
171	1.689236	-1.065130	-1.359346
172	-0.010058	1.579060	-1.986197
173	-1.902260	2.547361	0.594569
174	1.552820	1.294290	1.782785
175	1.883187	4.615693	-18.593873
176	0.704775	-0.181780	20.785649
177	-9.654663	13.432553	7.108532
178	6.189962	-10.234015	-10.006603
179	6.613569	-20.697071	8.154177
180	-9.873222	14.179976	-14.054965
181	0.886755	1.310349	-0.741409
182	-4.211353	-2.752712	-0.831054
183	-1.731660	0.261630	2.511374
184	1.773406	-1.708380	-0.383591
185	0.670826	-1.554849	0.324324
186	5.249297	1.545529	3.587102
187	5.605805	-4.762178	0.807385
188	-2.844495	2.580292	6.240615
189	-1.503477	2.646263	-3.996212
190	2.355563	-5.642282	0.724594
191	-3.071377	1.060180	4.105681
192	0.400970	3.632942	-6.264995
193	0.274979	1.217189	-2.293084
194	0.450649	1.960894	-0.219861
195	-1.673284	1.016820	1.344740
196	0.081973	-1.768591	1.951538
197	1.892483	-2.534906	-0.600530
198	-1.594117	-1.174521	-1.750501
199	-1.883339	-4.614077	18.592066
200	-0.706218	0.178845	-20.775609
201	9.659476	-13.446199	-7.114423
202	-6.193250	10.238013	10.012798
203	-6.610368	20.699909	-8.166557
204	9.865840	-14.169162	14.055373
205	-0.875054	-1.387275	0.830821
206	4.206385	2.779138	0.822916
207	1.673582	-0.166965	-2.412991
208	-1.768691	1.713665	0.362529
209	-0.683947	1.597585	-0.327290
210	-5.274454	-1.507337	-3.547545
211	-5.610341	4.753674	-0.757084
212	2.849967	-2.601277	-6.230510
213	1.497487	-2.623812	3.994898
214	-2.366277	5.621537	-0.645710
215	3.072689	-1.055792	-4.116617
216	-0.407487	-3.631986	6.285314
217	-0.261033	-1.249074	2.251052
218	-0.382334	-2.006633	-0.022773
219	1.697581	-1.080923	-1.355719
220	-0.040071	1.667986	-1.980322
221	-1.921736	2.587612	0.617176
222	1.535394	1.343319	1.778170
223	1.884807	4.616095	-18.596294
224	0.704500	-0.174144	20.778385
225	-9.654818	13.433586	7.110063
226	6.188141	-10.228505	-10.007647
227	6.610361	-20.693691	8.158801
228	-9.870316	14.175846	-14.055767
229	0.878401	1.306232	-0.690831
230	-4.210301	-2.758241	-0.832519
231	-1.701795	0.218343	2.442433
232	1.774674	-1.696209	-0.404323
233	0.664675	-1.538743	0.324909
234	5.252525	1.538652	3.585549
235	5.607799	-4.762834	0.798499
236	-2.839134	2.562419	6.241943
237	-1.504995	2.645981	-3.986270
238	2.358737	-5.643662	0.712524
239	-3.074426	1.028765	4.163281
240	0.423982	3.614521	-6.325201
241	0.274986	1.217161	-2.293098
242	0.450651	1.960955	-0.219841
243	-1.673277	1.016803	1.344736
244	0.081922	-1.768552	1.951547
245	1.892501	-2.534919	-0.600535
246	-1.594150	-1.174477	-1.750472
247	-1.883583	-4.612957	18.592073
248	-0.706115	0.178930	-20.775638
249	9.659363	-13.446157	-7.114417
250	-6.193351	10.238013	10.012771
251	-6.610616	20.700146	-8.165988
252	9.865620	-14.168832	14.055810
253	-0.875055	-1.387197	0.830883
254	4.206301	2.779068	0.822879
255	1.673583	-0.166911	-2.412996
256	-1.768561	1.713617	0.362526
257	-0.684008	1.597583	-0.327290
258	-5.274386	-1.507406	-3.547585
259	-5.610274	4.753544	-0.757150
260	2.849950	-2.601407	-6.230595
261	1.497413	-2.623864	3.994933
262	-2.366225	5.621493	-0.645706
263	3.072757	-1.055711	-4.116565
264	-0.407407	-3.631883	6.285196
265	-0.260944	-1.249194	2.250810
266	-0.382221	-2.005752	-0.023960
267	1.692145	-1.073965	-1.342564
268	-0.039862	1.667527	-1.980536
269	-1.920857	2.586762	0.615379
270	1.535390	1.343304	1.778191
271	1.884925	4.616214	-18.596319
272	0.704756	-0.173646	20.777304
273	-9.656463	13.438088	7.111378
274	6.188476	-10.229023	-10.008190
275	6.610343	-20.693694	8.158832
276	-9.870369	14.175897	-14.055754
277	0.878406	1.306319	-0.690832
278	-4.210563	-2.758017	-0.832480
279	-1.703225	0.206088	2.462713
280	1.774880	-1.698619	-0.402670
281	0.664703	-1.538820	0.324868
282	5.252584	1.538630	3.585534
283	5.607846	-4.762938	0.798513
284	-2.839216	2.562286	6.241967
285	-1.500085	2.627806	-3.982863
286	2.360263	-5.621351	0.677884
287	-3.074428	1.028770	4.163330
288	0.423973	3.614560	-6.325219
289	0.277462	1.225917	-2.286124
290	0.386158	1.984382	0.028392
291	-1.672748	1.006718	1.363421
292	0.027131	-1.639557	1.992306
293	1.893667	-2.534671	-0.587891
294	-1.537852	-1.323119	-1.790659
295	-1.882316	-4.619638	18.591217
296	-0.704790	0.174409	-20.772960
297	9.660202	-13.449685	-7.113234
298	-6.189485	10.231519	10.009194
299	-6.613476	20.704472	-8.163913
300	9.870188	-14.174785	14.055129
301	-0.882022	-1.301926	0.699134
302	4.199740	2.791619	0.829298
303	1.704412	-0.200044	-2.493528
304	-1.772221	1.721406	0.364438
305	-0.681474	1.548746	-0.277955
306	-5.258313	-1.535991	-3.570969
307	-5.609964	4.765215	-0.788491
308	2.844139	-2.579744	-6.235386
309	1.502173	-2.629600	3.980732
310	-2.364373	5.622130	-0.653708
311	3.073742	-1.040943	-4.142500
312	-0.391070	-3.653009	6.259837
313	-0.256131	-1.262475	2.249447
314	-0.395505	-1.921721	-0.054249
315	1.689253	-1.065122	-1.359376
316	-0.010117	1.579064	-1.986215
317	-1.902232	2.547355	0.594574
318	1.552749	1.294257	1.782810
319	1.883290	4.615154	-18.593682
320	0.704806	-0.181891	20.785694
321	-9.654684	13.432331	7.108585
322	6.189841	-10.234103	-10.006416
323	6.613270	-20.696901	8.154559
324	-9.873205	14.179685	-14.054935
325	0.886556	1.310277	-0.740701
326	-4.211301	-2.752754	-0.831028
327	-1.731720	0.261915	2.511010
328	1.773483	-1.708479	-0.383573
329	0.670726	-1.554871	0.324323
330	5.249467	1.545545	3.587158
331	5.606071	-4.762375	0.806676
332	-2.844564	2.580671	6.240564
333	-1.503461	2.646261	-3.996253
334	2.355531	-5.642492	0.724937
335	-3.071297	1.060153	4.105665
336	0.401078	3.633019	-6.264958
337	0.271631	1.235472	-2.271729
338	0.383665	1.987366	0.026739
339	-1.671822	1.017129	1.349461
340	0.029516	-1.642020	1.987194
341	1.900848	-2.552637	-0.589423
342	-1.538298	-1.325192	-1.784987
343	-1.882838	-4.620332	18.591989
344	-0.705376	0.175730	-20.776000
345	9.660397	-13.449729	-7.113293
346	-6.188749	10.230985	10.008337
347	-6.608952	20.695927	-8.165695
348	9.870279	-14.174539	14.054698
349	-0.882180	-1.302698	0.701427
350	4.208142	2.771571	0.826998
351	1.704611	-0.199886	-2.494297
352	-1.772359	1.720912	0.364774
353	-0.668184	1.536537	-0.312601
354	-5.262238	-1.526965	-3.572595
355	-5.609913	4.765102	-0.788353
356	2.844127	-2.579962	-6.234318
357	1.502148	-2.630849	3.983348
358	-2.364535	5.622080	-0.653403
359	3.074235	-1.031883	-4.158139
360	-0.414817	-3.629415	6.315642
361	-0.256170	-1.262466	2.249453
362	-0.395431	-1.921741	-0.054265
363	1.689227	-1.065129	-1.359370
364	-0.010037	1.579087	-1.986264
365	-1.902278	2.547343	0.594589
366	1.552851	1.294269	1.782795
367	1.883355	4.615099	-18.593659
368	0.704845	-0.181912	20.785689
369	-9.654589	13.432381	7.108535
370	6.189990	-10.234047	-10.006482
371	6.613393	-20.696822	8.154530
372	-9.873080	14.179636	-14.054908
373	0.886690	1.310205	-0.740677
374	-4.211394	-2.752701	-0.831023
375	-1.731668	0.261969	2.510988
376	1.773347	-1.708531	-0.383475
377	0.670917	-1.554797	0.324266
378	5.249294	1.545522	3.587171
379	5.605923	-4.762292	0.806646
380	-2.844680	2.580759	6.240527
381	-1.503493	2.646242	-3.996200
382	2.355487	-5.642517	0.724876
383	-3.071454	1.060047	4.105729
384	0.400908	3.632901	-6.264918
